-1 1:-0.16793893129770993 2:-1.8549618320610688 3:-0.030534351145038167 4:1.077880859375 5:0.003173828125 6:0.27587890625
-1 1:-5.038167938931298 2:-0.05343511450381679 3:-0.6183206106870229 4:1.04931640625 5:-0.050537109375 6:-0.0224609375
-1 1:-13.49618320610687 2:0.3511450381679389 3:-1.2366412213740459 4:1.093017578125 5:-0.1171875 6:0.124267578125
-1 1:-13.16793893129771 2:-0.030534351145038167 3:-0.8625954198473282 4:1.012451171875 5:-0.123046875 6:0.378173828125
-1 1:-5.969465648854962 2:-0.916030534351145 3:-0.31297709923664124 4:1.034912109375 5:0.012939453125 6:0.431396484375
-1 1:-3.717557251908397 2:14.763358778625955 3:-2.16793893129771 4:1.5068359375 5:0.2041015625 6:0.0791015625
-1 1:0.3816793893129771 2:2.5572519083969465 3:-0.32061068702290074 4:0.97705078125 5:-0.250244140625 6:0.502197265625
-1 1:1.748091603053435 2:-0.9312977099236641 3:-0.26717557251908397 4:0.99365234375 5:-0.1455078125 6:0.40380859375
-1 1:0.1984732824427481 2:1.8702290076335877 3:-0.33587786259541985 4:1.212158203125 5:0.03125 6:0.249267578125
-1 1:-0.20610687022900764 2:0.06870229007633588 3:-0.030534351145038167 4:1.04248046875 5:0.01123046875 6:0.246826171875
-1 1:-1.9236641221374047 2:-1.8549618320610688 3:-0.2900763358778626 4:1.072509765625 5:-0.003173828125 6:0.22412109375
-1 1:-0.2748091603053435 2:1.9389312977099236 3:-0.24427480916030533 4:1.0673828125 5:0.00048828125 6:0.21923828125
-1 1:-1.900763358778626 2:-0.11450381679389313 3:-0.5190839694656488 4:1.046875 5:0.00537109375 6:0.252685546875
-1 1:-0.0916030534351145 2:-0.04580152671755725 3:-0.2748091603053435 4:1.0439453125 5:-0.00146484375 6:0.2373046875
-1 1:0.015267175572519083 2:-0.015267175572519083 3:-0.6412213740458015 4:1.043212890625 5:0.001953125 6:0.22314453125
-1 1:-1.9312977099236641 2:-0.030534351145038167 3:1.5954198473282444 4:1.056640625 5:-0.005859375 6:0.243896484375
-1 1:-0.015267175572519083 2:-0.015267175572519083 3:-0.29770992366412213 4:1.053955078125 5:-0.00390625 6:0.242919921875
-1 1:-0.0916030534351145 2:1.900763358778626 3:-0.25190839694656486 4:1.04443359375 5:0.012939453125 6:0.24462890625
-1 1:-0.061068702290076333 2:-0.07633587786259542 3:-0.32061068702290074 4:1.0478515625 5:0.004638671875 6:0.24169921875
-1 1:-0.07633587786259542 2:1.9465648854961832 3:-0.816793893129771 4:1.044921875 5:-0.012939453125 6:0.26318359375
-1 1:-0.21374045801526717 2:-0.022900763358778626 3:-0.5572519083969466 4:1.0361328125 5:-0.00341796875 6:0.251708984375
-1 1:-0.3511450381679389 2:-0.05343511450381679 3:-0.6259541984732825 4:1.06103515625 5:-0.004638671875 6:0.2353515625
-1 1:0.12213740458015267 2:0.06870229007633588 3:-0.2748091603053435 4:1.040283203125 5:0.00390625 6:0.251708984375
-1 1:1.816793893129771 2:1.9236641221374047 3:-0.5343511450381679 4:1.054931640625 5:0.001220703125 6:0.249267578125
-1 1:-1.8091603053435115 2:0.04580152671755725 3:-0.29770992366412213 4:1.06201171875 5:-0.0068359375 6:0.249267578125
-1 1:0.04580152671755725 2:-0.17557251908396945 3:-1.9083969465648856 4:1.043212890625 5:0.00244140625 6:0.240966796875
-1 1:-0.16793893129770993 2:-0.061068702290076333 3:-0.4351145038167939 4:1.046630859375 5:-0.014892578125 6:0.2255859375
-1 1:1.83206106870229 2:-0.04580152671755725 3:-0.4122137404580153 4:1.047607421875 5:-0.00634765625 6:0.213623046875
-1 1:-0.26717557251908397 2:-0.04580152671755725 3:-0.22900763358778625 4:1.047607421875 5:-0.003662109375 6:0.223388671875
-1 1:1.6793893129770991 2:-0.007633587786259542 3:-0.7099236641221374 4:1.0595703125 5:-0.015380859375 6:0.219482421875
-1 1:-0.007633587786259542 2:0.015267175572519083 3:-0.3816793893129771 4:1.051513671875 5:-0.0029296875 6:0.231201171875
-1 1:-0.09923664122137404 2:-0.030534351145038167 3:-0.3053435114503817 4:1.0458984375 5:-0.005126953125 6:0.227783203125
-1 1:0.2595419847328244 2:0.007633587786259542 3:-0.06870229007633588 4:1.048583984375 5:-0.002685546875 6:0.2353515625
-1 1:-0.5572519083969466 2:1.900763358778626 3:-0.4732824427480916 4:1.03564453125 5:-0.010009765625 6:0.173828125
-1 1:-0.3893129770992366 2:0.022900763358778626 3:-0.6717557251908397 4:1.05419921875 5:-0.0078125 6:0.240478515625
-1 1:-0.21374045801526717 2:-1.8854961832061068 3:-0.1297709923664122 4:1.046875 5:-0.005615234375 6:0.2099609375
-1 1:0.26717557251908397 2:-0.08396946564885496 3:-0.3969465648854962 4:1.0478515625 5:-0.00341796875 6:0.2294921875
-1 1:-1.9312977099236641 2:0.13740458015267176 3:-0.5572519083969466 4:1.0537109375 5:-0.00390625 6:0.226806640625
-1 1:1.786259541984733 2:-0.04580152671755725 3:-0.04580152671755725 4:1.037109375 5:-0.015380859375 6:0.225830078125
-1 1:-0.09923664122137404 2:1.9389312977099236 3:-0.10687022900763359 4:1.050048828125 5:-0.001220703125 6:0.22314453125
-1 1:-0.3435114503816794 2:0.022900763358778626 3:-0.1984732824427481 4:1.0458984375 5:-0.007080078125 6:0.226806640625
-1 1:-0.2366412213740458 2:-0.05343511450381679 3:-0.3511450381679389 4:1.046142578125 5:-0.015380859375 6:0.216552734375
-1 1:-0.29770992366412213 2:-0.07633587786259542 3:-0.5343511450381679 4:1.050537109375 5:0.001220703125 6:0.2236328125
-1 1:-0.40458015267175573 2:-0.07633587786259542 3:-0.6717557251908397 4:1.04736328125 5:0.00390625 6:0.224853515625
-1 1:-0.32061068702290074 2:-0.07633587786259542 3:-0.11450381679389313 4:1.06005859375 5:0.01171875 6:0.233642578125
-1 1:-0.2824427480916031 2:0.12213740458015267 3:-0.35877862595419846 4:1.04248046875 5:-0.003662109375 6:0.228515625
-1 1:1.6717557251908397 2:-1.9465648854961832 3:-0.5267175572519084 4:1.042724609375 5:0.012451171875 6:0.210693359375
-1 1:-0.16030534351145037 2:0.022900763358778626 3:-0.22900763358778625 4:1.04638671875 5:0.001953125 6:0.21728515625
-1 1:-0.3511450381679389 2:-1.7557251908396947 3:-0.5801526717557252 4:1.04541015625 5:-0.012451171875 6:0.22900390625
-1 1:-0.08396946564885496 2:1.9312977099236641 3:1.6793893129770991 4:1.047607421875 5:0.014404296875 6:0.233642578125
-1 1:0.11450381679389313 2:0.03816793893129771 3:-0.2366412213740458 4:1.04541015625 5:-0.000732421875 6:0.2197265625
-1 1:0.11450381679389313 2:-0.16793893129770993 3:-0.04580152671755725 4:0.97802734375 5:-0.02392578125 6:0.283447265625
-1 1:-1.5114503816793894 2:0.030534351145038167 3:-0.46564885496183206 4:1.06884765625 5:-0.041748046875 6:0.027099609375
-1 1:-12.923664122137405 2:1.6106870229007633 3:-1.1221374045801527 4:1.029296875 5:-0.115234375 6:0.511474609375
-1 1:-10.030534351145038 2:-0.366412213740458 3:-0.8244274809160306 4:1.038818359375 5:-0.04443359375 6:0.34912109375
-1 1:-6.473282442748092 2:-0.04580152671755725 3:-0.48854961832061067 4:1.018310546875 5:-0.0185546875 6:0.523193359375
-1 1:-1.6946564885496183 2:10.404580152671755 3:-1.534351145038168 4:1.49169921875 5:0.027587890625 6:0.317626953125
-1 1:-0.09923664122137404 2:0.20610687022900764 3:-0.5038167938931297 4:1.09228515625 5:-0.07177734375 6:0.130615234375
-1 1:-0.33587786259541985 2:0.022900763358778626 3:-0.3053435114503817 4:1.155517578125 5:-0.002685546875 6:0.190673828125
-1 1:0.07633587786259542 2:-0.2900763358778626 3:-0.33587786259541985 4:1.026611328125 5:-0.01904296875 6:0.236572265625
-1 1:0.05343511450381679 2:-0.061068702290076333 3:-0.6106870229007634 4:1.053466796875 5:0.001953125 6:0.256591796875
-1 1:-1.900763358778626 2:-0.12213740458015267 3:-0.3053435114503817 4:1.03369140625 5:-0.00537109375 6:0.22705078125
-1 1:-0.44274809160305345 2:-0.08396946564885496 3:-0.19083969465648856 4:1.0458984375 5:-0.00537109375 6:0.20654296875
-1 1:-0.29770992366412213 2:-1.9389312977099236 3:-0.5190839694656488 4:1.052490234375 5:-0.004638671875 6:0.227294921875
-1 1:-0.05343511450381679 2:-0.03816793893129771 3:-0.12213740458015267 4:1.05029296875 5:0.000244140625 6:0.239990234375
-1 1:-0.015267175572519083 2:1.9312977099236641 3:-0.29770992366412213 4:1.03369140625 5:-0.004638671875 6:0.225341796875
-1 1:-1.9541984732824427 2:0.04580152671755725 3:-0.4122137404580153 4:1.03125 5:-0.014892578125 6:0.228515625
-1 1:-0.05343511450381679 2:-0.07633587786259542 3:-1.816793893129771 4:1.037841796875 5:-0.00146484375 6:0.218017578125
-1 1:0.007633587786259542 2:-0.12213740458015267 3:0.05343511450381679 4:1.05078125 5:-0.000732421875 6:0.227783203125
-1 1:-0.44274809160305345 2:0.061068702290076333 3:-0.46564885496183206 4:1.04931640625 5:-0.002197265625 6:0.231201171875
-1 1:-0.11450381679389313 2:-1.916030534351145 3:-0.0916030534351145 4:1.04443359375 5:-0.015625 6:0.234619140625
-1 1:0.06870229007633588 2:-0.0916030534351145 3:-0.13740458015267176 4:1.060302734375 5:-0.00830078125 6:0.229248046875
-1 1:-0.12213740458015267 2:0.10687022900763359 3:-0.3435114503816794 4:1.04541015625 5:-0.003173828125 6:0.23681640625
-1 1:-0.10687022900763359 2:1.8625954198473282 3:-0.4351145038167939 4:1.045166015625 5:0.0 6:0.233642578125
-1 1:-0.16793893129770993 2:-0.1450381679389313 3:-0.26717557251908397 4:1.04931640625 5:0.000732421875 6:0.2294921875
-1 1:0.13740458015267176 2:-0.007633587786259542 3:-0.549618320610687 4:1.046875 5:-0.001708984375 6:0.2216796875
-1 1:1.7328244274809161 2:-0.1450381679389313 3:-0.2824427480916031 4:1.04736328125 5:-0.00634765625 6:0.239013671875
-1 1:-0.37404580152671757 2:-0.015267175572519083 3:-0.6335877862595419 4:1.052978515625 5:-0.004638671875 6:0.22216796875
-1 1:-0.3053435114503817 2:0.06870229007633588 3:-0.4122137404580153 4:1.04638671875 5:-0.002197265625 6:0.21533203125
-1 1:-1.9312977099236641 2:-0.09923664122137404 3:-0.5343511450381679 4:1.05224609375 5:-0.004150390625 6:0.230712890625
-1 1:-0.29770992366412213 2:-0.007633587786259542 3:-0.46564885496183206 4:1.047119140625 5:0.00439453125 6:0.20703125
-1 1:-0.25190839694656486 2:1.8778625954198473 3:-0.1450381679389313 4:1.045166015625 5:0.0107421875 6:0.222900390625
-1 1:-0.06870229007633588 2:-0.08396946564885496 3:-0.33587786259541985 4:1.06201171875 5:0.014404296875 6:0.21923828125
-1 1:1.6030534351145038 2:-0.022900763358778626 3:1.8091603053435115 4:1.044189453125 5:-0.003662109375 6:0.216064453125
-1 1:-0.33587786259541985 2:0.007633587786259542 3:-0.6030534351145038 4:1.033447265625 5:-0.000732421875 6:0.2177734375
-1 1:-0.15267175572519084 2:0.022900763358778626 3:-0.549618320610687 4:1.048095703125 5:-0.004150390625 6:0.211181640625
-1 1:-0.2824427480916031 2:-1.9465648854961832 3:-0.5648854961832062 4:1.041748046875 5:-0.0029296875 6:0.230224609375
-1 1:-0.3816793893129771 2:-0.10687022900763359 3:-0.5267175572519084 4:1.04248046875 5:-0.004150390625 6:0.22412109375
-1 1:-0.007633587786259542 2:-0.022900763358778626 3:-0.4580152671755725 4:1.054443359375 5:-0.008544921875 6:0.2216796875
-1 1:1.8778625954198473 2:-0.007633587786259542 3:-0.40458015267175573 4:1.044189453125 5:-0.001708984375 6:0.22119140625
-1 1:-1.9389312977099236 2:-1.9083969465648856 3:-0.3053435114503817 4:1.046630859375 5:0.014404296875 6:0.220947265625
-1 1:-0.2366412213740458 2:-0.007633587786259542 3:-0.816793893129771 4:1.057861328125 5:-0.002197265625 6:0.216552734375
-1 1:0.1297709923664122 2:-0.04580152671755725 3:-0.5877862595419847 4:1.046875 5:-0.0029296875 6:0.203369140625
-1 1:-0.13740458015267176 2:-1.9312977099236641 3:-0.20610687022900764 4:1.046875 5:-0.00390625 6:0.226806640625
-1 1:-0.2595419847328244 2:-0.12213740458015267 3:-0.22900763358778625 4:1.049072265625 5:-0.013671875 6:0.224365234375
-1 1:0.05343511450381679 2:0.15267175572519084 3:-0.11450381679389313 4:1.05419921875 5:0.00537109375 6:0.203369140625
-1 1:-6.541984732824427 2:-0.7633587786259542 3:-0.24427480916030533 4:0.984375 5:-0.087890625 6:0.22265625
-1 1:-21.099236641221374 2:4.801526717557252 3:-3.6030534351145036 4:1.006103515625 5:-0.210693359375 6:0.400634765625
-1 1:-13.007633587786259 2:2.3969465648854964 3:-0.7480916030534351 4:1.0 5:-0.133544921875 6:0.65869140625
-1 1:-5.236641221374046 2:1.4198473282442747 3:-0.7557251908396947 4:1.030029296875 5:-0.001953125 6:0.2822265625
-1 1:7.175572519083969 2:8.725190839694656 3:-2.2213740458015265 4:1.680908203125 5:0.145751953125 6:0.687744140625
-1 1:-0.20610687022900764 2:1.213740458015267 3:-0.29770992366412213 4:0.76171875 5:0.142578125 6:0.5107421875
-1 1:-0.4122137404580153 2:-0.32061068702290074 3:-0.9389312977099237 4:1.052734375 5:0.011474609375 6:0.450439453125
-1 1:0.19083969465648856 2:-0.20610687022900764 3:-0.35877862595419846 4:0.9716796875 5:-0.02392578125 6:0.28759765625
-1 1:-0.09923664122137404 2:-0.007633587786259542 3:-0.3282442748091603 4:1.014892578125 5:0.006591796875 6:0.242431640625
-1 1:0.0 2:0.05343511450381679 3:-0.6641221374045801 4:1.061767578125 5:-0.0380859375 6:0.249755859375
-1 1:0.10687022900763359 2:1.8854961832061068 3:-0.4351145038167939 4:1.041259765625 5:-0.002197265625 6:0.21337890625
-1 1:-0.022900763358778626 2:-0.07633587786259542 3:-0.21374045801526717 4:1.052490234375 5:-0.005126953125 6:0.221435546875
-1 1:-0.1984732824427481 2:-0.11450381679389313 3:-0.3893129770992366 4:1.042724609375 5:-0.006103515625 6:0.22314453125
-1 1:1.7404580152671756 2:-0.08396946564885496 3:-0.3282442748091603 4:1.051513671875 5:0.009033203125 6:0.227783203125
-1 1:1.7328244274809161 2:-0.06870229007633588 3:-0.5343511450381679 4:1.03662109375 5:-0.007080078125 6:0.224609375
-1 1:-0.1450381679389313 2:-0.061068702290076333 3:-0.5190839694656488 4:1.0380859375 5:0.0009765625 6:0.232177734375
-1 1:0.030534351145038167 2:-0.030534351145038167 3:-0.4351145038167939 4:1.049560546875 5:-0.00390625 6:0.248291015625
-1 1:-0.022900763358778626 2:-0.08396946564885496 3:-0.48091603053435117 4:1.032470703125 5:-0.006103515625 6:0.228271484375
-1 1:-0.3282442748091603 2:-1.900763358778626 3:-0.21374045801526717 4:1.046630859375 5:0.00146484375 6:0.228759765625
-1 1:-0.35877862595419846 2:-0.05343511450381679 3:-0.1450381679389313 4:1.046630859375 5:-0.00390625 6:0.231201171875
-1 1:-1.8854961832061068 2:0.030534351145038167 3:-0.4732824427480916 4:1.04833984375 5:-0.005859375 6:0.226318359375
-1 1:1.8702290076335877 2:-0.06870229007633588 3:-0.3282442748091603 4:1.045166015625 5:-0.005126953125 6:0.21728515625
-1 1:-0.24427480916030533 2:0.0 3:-0.2748091603053435 4:1.04150390625 5:-0.000732421875 6:0.220458984375
-1 1:-1.9236641221374047 2:-0.061068702290076333 3:-0.22900763358778625 4:1.0458984375 5:0.00244140625 6:0.23779296875
-1 1:-1.8473282442748091 2:-1.9236641221374047 3:-0.5038167938931297 4:1.049560546875 5:-0.00146484375 6:0.22412109375
-1 1:0.05343511450381679 2:0.04580152671755725 3:-0.07633587786259542 4:1.061279296875 5:0.013916015625 6:0.22314453125
-1 1:0.0916030534351145 2:-0.09923664122137404 3:-0.648854961832061 4:1.059326171875 5:0.003173828125 6:0.22998046875
-1 1:-0.3893129770992366 2:-0.08396946564885496 3:-0.022900763358778626 4:1.04931640625 5:0.00244140625 6:0.223876953125
-1 1:-0.4580152671755725 2:-1.9465648854961832 3:-0.1984732824427481 4:1.031494140625 5:-0.00048828125 6:0.224365234375
-1 1:-0.1984732824427481 2:-0.13740458015267176 3:-0.3893129770992366 4:1.04345703125 5:-0.01318359375 6:0.23291015625
-1 1:0.007633587786259542 2:-0.030534351145038167 3:-0.1297709923664122 4:1.062255859375 5:0.00341796875 6:0.224609375
-1 1:-0.09923664122137404 2:0.007633587786259542 3:-0.46564885496183206 4:1.0615234375 5:-0.003662109375 6:0.2197265625
-1 1:-0.09923664122137404 2:0.015267175572519083 3:-0.08396946564885496 4:1.04345703125 5:-0.006103515625 6:0.219970703125
-1 1:-0.45038167938931295 2:-0.0916030534351145 3:-0.15267175572519084 4:1.0419921875 5:-0.001220703125 6:0.22802734375
-1 1:-0.29770992366412213 2:1.816793893129771 3:-0.2748091603053435 4:1.043212890625 5:-0.0029296875 6:0.225341796875
-1 1:0.13740458015267176 2:0.061068702290076333 3:-0.3969465648854962 4:1.0478515625 5:-0.00341796875 6:0.225830078125
-1 1:-0.35877862595419846 2:0.022900763358778626 3:-0.42748091603053434 4:1.062255859375 5:0.000244140625 6:0.22998046875
-1 1:-0.33587786259541985 2:-0.03816793893129771 3:-0.33587786259541985 4:1.044189453125 5:-0.0126953125 6:0.23291015625
-1 1:0.015267175572519083 2:-0.030534351145038167 3:-0.10687022900763359 4:1.052734375 5:-0.001220703125 6:0.22900390625
-1 1:-0.06870229007633588 2:0.05343511450381679 3:-0.6564885496183206 4:1.047607421875 5:-0.00048828125 6:0.232421875
-1 1:-0.21374045801526717 2:0.030534351145038167 3:-1.8778625954198473 4:1.046142578125 5:0.0126953125 6:0.2236328125
-1 1:-0.16793893129770993 2:-0.061068702290076333 3:-0.5419847328244275 4:1.046142578125 5:-0.003173828125 6:0.208740234375
-1 1:-0.1450381679389313 2:0.007633587786259542 3:-0.4198473282442748 4:1.0400390625 5:-0.000244140625 6:0.2275390625
-1 1:1.702290076335878 2:-0.12213740458015267 3:-0.11450381679389313 4:1.03271484375 5:-0.00927734375 6:0.2275390625
-1 1:0.015267175572519083 2:1.83206106870229 3:-0.5038167938931297 4:1.055419921875 5:-0.00048828125 6:0.224853515625
-1 1:0.08396946564885496 2:-0.030534351145038167 3:-0.37404580152671757 4:1.043701171875 5:-0.001220703125 6:0.221435546875
-1 1:-0.04580152671755725 2:-0.06870229007633588 3:-0.5801526717557252 4:1.051513671875 5:-0.009033203125 6:0.2080078125
-1 1:1.9465648854961832 2:0.015267175572519083 3:-0.17557251908396945 4:1.06005859375 5:0.003173828125 6:0.220947265625
-1 1:-0.22137404580152673 2:-0.04580152671755725 3:-0.3511450381679389 4:1.04833984375 5:0.001953125 6:0.221923828125
-1 1:0.11450381679389313 2:-0.030534351145038167 3:-0.5190839694656488 4:1.043212890625 5:-0.00146484375 6:0.221435546875
-1 1:-0.15267175572519084 2:-0.04580152671755725 3:-0.09923664122137404 4:1.05224609375 5:-0.014892578125 6:0.228271484375
-1 1:-0.3511450381679389 2:-0.061068702290076333 3:-0.06870229007633588 4:1.05126953125 5:-0.0107421875 6:0.223876953125
-1 1:-0.4122137404580153 2:-0.04580152671755725 3:-0.4198473282442748 4:1.04345703125 5:-0.00439453125 6:0.228515625
-1 1:-0.08396946564885496 2:-0.1297709923664122 3:-0.6412213740458015 4:1.03369140625 5:-0.00390625 6:0.215576171875
-1 1:-0.21374045801526717 2:-0.11450381679389313 3:-0.33587786259541985 4:1.043701171875 5:-0.0087890625 6:0.206298828125
-1 1:-0.1984732824427481 2:-0.05343511450381679 3:-0.29770992366412213 4:1.052001953125 5:-0.014892578125 6:0.23095703125
-1 1:-1.9541984732824427 2:1.8931297709923665 3:-0.7099236641221374 4:1.0478515625 5:0.001220703125 6:0.222412109375
-1 1:-0.33587786259541985 2:0.061068702290076333 3:-0.26717557251908397 4:1.041748046875 5:-0.00146484375 6:0.220947265625
-1 1:-0.1297709923664122 2:-0.04580152671755725 3:-0.33587786259541985 4:1.046630859375 5:-0.01025390625 6:0.23291015625
-1 1:-0.007633587786259542 2:-0.061068702290076333 3:-0.20610687022900764 4:1.035400390625 5:-0.00146484375 6:0.242431640625
-1 1:-0.45038167938931295 2:0.015267175572519083 3:1.8854961832061068 4:1.048095703125 5:-0.001220703125 6:0.222412109375
-1 1:-0.13740458015267176 2:1.900763358778626 3:-0.20610687022900764 4:1.052001953125 5:-0.003662109375 6:0.2236328125
-1 1:-0.4198473282442748 2:-0.04580152671755725 3:-0.183206106870229 4:1.041259765625 5:-0.013916015625 6:0.22802734375
-1 1:-0.0916030534351145 2:-0.05343511450381679 3:-0.21374045801526717 4:1.049072265625 5:-0.000244140625 6:0.2275390625
-1 1:-0.2900763358778626 2:1.900763358778626 3:-0.5114503816793893 4:1.034912109375 5:-0.001220703125 6:0.21875
-1 1:-0.5114503816793893 2:-0.12213740458015267 3:-0.3969465648854962 4:1.04931640625 5:-0.004638671875 6:0.234130859375
-1 1:-0.35877862595419846 2:0.061068702290076333 3:-0.5572519083969466 4:1.045166015625 5:0.0009765625 6:0.226318359375
-1 1:-1.9465648854961832 2:-0.05343511450381679 3:-0.19083969465648856 4:1.05029296875 5:-0.003173828125 6:0.233642578125
-1 1:1.7328244274809161 2:-1.9465648854961832 3:-0.022900763358778626 4:1.048583984375 5:-0.00537109375 6:0.230712890625
-1 1:-0.33587786259541985 2:-0.07633587786259542 3:-0.015267175572519083 4:1.05126953125 5:-0.003662109375 6:0.218505859375
-1 1:-0.2824427480916031 2:-0.06870229007633588 3:0.06870229007633588 4:1.044677734375 5:0.014404296875 6:0.21484375
-1 1:-0.04580152671755725 2:1.8702290076335877 3:-0.07633587786259542 4:1.050537109375 5:0.005126953125 6:0.2265625
-1 1:0.04580152671755725 2:-0.030534351145038167 3:-0.37404580152671757 4:1.0439453125 5:-0.004638671875 6:0.22802734375
-1 1:0.10687022900763359 2:-0.007633587786259542 3:-0.16030534351145037 4:1.035888671875 5:0.00048828125 6:0.2216796875
-1 1:-0.3435114503816794 2:-0.08396946564885496 3:-0.2748091603053435 4:1.044677734375 5:0.000732421875 6:0.22119140625
-1 1:-0.3511450381679389 2:-0.09923664122137404 3:-0.16030534351145037 4:1.04736328125 5:-0.013427734375 6:0.228271484375
-1 1:-0.3435114503816794 2:-0.08396946564885496 3:-0.6793893129770993 4:1.062255859375 5:-0.00341796875 6:0.21875
-1 1:1.9312977099236641 2:-0.05343511450381679 3:1.6717557251908397 4:1.0517578125 5:-0.012939453125 6:0.2177734375
-1 1:-0.22137404580152673 2:0.007633587786259542 3:-0.2595419847328244 4:1.05078125 5:0.0009765625 6:0.218017578125
-1 1:-1.8396946564885497 2:-0.022900763358778626 3:-0.5114503816793893 4:1.05078125 5:-0.003173828125 6:0.231689453125
-1 1:-0.061068702290076333 2:1.8091603053435115 3:-0.6335877862595419 4:1.044677734375 5:-0.005615234375 6:0.2265625
-1 1:0.030534351145038167 2:-1.900763358778626 3:-0.3435114503816794 4:1.046875 5:-0.007568359375 6:0.22314453125
-1 1:0.015267175572519083 2:-0.16030534351145037 3:-0.40458015267175573 4:1.06201171875 5:0.0009765625 6:0.21875
-1 1:1.6717557251908397 2:-0.04580152671755725 3:-0.5648854961832062 4:1.047119140625 5:-0.00537109375 6:0.208251953125
-1 1:-0.09923664122137404 2:-0.04580152671755725 3:-0.17557251908396945 4:1.043212890625 5:0.0 6:0.2197265625
-1 1:-0.2824427480916031 2:-0.1450381679389313 3:-0.5267175572519084 4:1.048828125 5:0.000732421875 6:0.220458984375
-1 1:-0.2595419847328244 2:-0.015267175572519083 3:-1.916030534351145 4:1.048828125 5:-0.003173828125 6:0.21435546875
-1 1:-1.9465648854961832 2:-1.9389312977099236 3:-0.40458015267175573 4:1.052978515625 5:0.00244140625 6:0.22509765625
-1 1:1.3893129770992367 2:-0.26717557251908397 3:-0.44274809160305345 4:1.105224609375 5:-0.059326171875 6:0.076416015625
-1 1:-12.618320610687023 2:2.068702290076336 3:-0.6335877862595419 4:1.060791015625 5:-0.136962890625 6:-0.10888671875
-1 1:-21.450381679389313 2:3.6412213740458017 3:-1.0687022900763359 4:0.995849609375 5:-0.1513671875 6:0.200439453125
-1 1:-12.068702290076336 2:2.213740458015267 3:-0.816793893129771 4:1.0732421875 5:0.021728515625 6:0.508544921875
-1 1:-3.9160305343511452 2:0.21374045801526717 3:-0.44274809160305345 4:0.787353515625 5:0.017822265625 6:0.494384765625
-1 1:2.3740458015267176 2:9.274809160305344 3:-1.6793893129770991 4:1.915283203125 5:0.18701171875 6:0.75146484375
-1 1:1.6717557251908397 2:-0.42748091603053434 3:-0.19083969465648856 4:1.09619140625 5:0.002197265625 6:0.273193359375
-1 1:-0.1450381679389313 2:-0.37404580152671757 3:-0.366412213740458 4:1.015380859375 5:0.015380859375 6:0.298095703125
-1 1:-0.007633587786259542 2:-0.03816793893129771 3:-0.8702290076335878 4:1.017578125 5:-0.009033203125 6:0.22265625
-1 1:0.030534351145038167 2:-0.09923664122137404 3:-0.3053435114503817 4:1.0625 5:-0.0078125 6:0.236083984375
-1 1:-0.09923664122137404 2:0.022900763358778626 3:-0.3511450381679389 4:1.03857421875 5:-0.002197265625 6:0.22119140625
-1 1:-1.9312977099236641 2:0.061068702290076333 3:-0.5114503816793893 4:1.05712890625 5:0.00732421875 6:0.226806640625
-1 1:-0.2595419847328244 2:0.030534351145038167 3:-0.2595419847328244 4:1.036865234375 5:-0.00244140625 6:0.2333984375
-1 1:1.702290076335878 2:0.12213740458015267 3:-0.3435114503816794 4:1.033935546875 5:-0.015625 6:0.21923828125
-1 1:1.7709923664122138 2:-0.007633587786259542 3:-0.5801526717557252 4:1.033447265625 5:-0.0068359375 6:0.21923828125
-1 1:1.7938931297709924 2:1.9236641221374047 3:-0.32061068702290074 4:1.046630859375 5:-0.008544921875 6:0.229736328125
-1 1:-0.16030534351145037 2:-0.12213740458015267 3:-0.366412213740458 4:1.049560546875 5:-0.004638671875 6:0.22412109375
-1 1:-0.15267175572519084 2:-0.06870229007633588 3:-0.1450381679389313 4:1.041259765625 5:0.014892578125 6:0.223876953125
-1 1:0.03816793893129771 2:-0.015267175572519083 3:-0.3053435114503817 4:1.06005859375 5:0.002197265625 6:0.229736328125
-1 1:-0.07633587786259542 2:-0.04580152671755725 3:-0.25190839694656486 4:1.06201171875 5:-0.00244140625 6:0.23388671875
-1 1:-0.44274809160305345 2:1.9389312977099236 3:-0.732824427480916 4:1.0439453125 5:-0.001953125 6:0.219970703125
-1 1:0.0 2:-0.0916030534351145 3:-1.9465648854961832 4:1.0517578125 5:-0.00146484375 6:0.2236328125
-1 1:0.04580152671755725 2:0.015267175572519083 3:-0.4961832061068702 4:1.050048828125 5:0.00146484375 6:0.23046875
-1 1:-1.7938931297709924 2:-0.13740458015267176 3:-0.061068702290076333 4:1.048583984375 5:-0.00048828125 6:0.2177734375
-1 1:-0.1297709923664122 2:0.03816793893129771 3:-0.44274809160305345 4:1.0439453125 5:-0.01416015625 6:0.222900390625
-1 1:-0.2824427480916031 2:1.9465648854961832 3:-0.3969465648854962 4:1.037353515625 5:-0.005859375 6:0.203857421875
-1 1:-0.022900763358778626 2:-0.1297709923664122 3:-0.21374045801526717 4:1.056640625 5:-0.00048828125 6:0.223388671875
-1 1:0.030534351145038167 2:-0.04580152671755725 3:-0.5038167938931297 4:1.04443359375 5:-0.015380859375 6:0.21435546875
-1 1:-1.748091603053435 2:-0.061068702290076333 3:-0.3816793893129771 4:1.045654296875 5:-0.002197265625 6:0.20947265625
-1 1:-0.03816793893129771 2:1.8473282442748091 3:-0.48854961832061067 4:1.045166015625 5:-0.01513671875 6:0.20556640625
